id,type,subtype,name,bill_number,congress,title,long_title,congress_website_title,congress_website_abstract,date_filed,scope,subjects,authors_raw,senate_website_permalink,download_url_sources,authors
01K6D891MPYEG0R4F1P75CTT2X,bill,HB,HBN-06500,6500,16,,,"AN ACT AMENDING ARTICLE 202 OF ACT NO. 3815, AS AMENDED, OTHERWISE KNOWN AS THE REVISED PENAL CODE TO INCLUDE MALE PROSTITUTES IN PENALIZING PROSTITUTION",,2016-04-14,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_16/HB06500.pdf'],"[{'aliases': ['Bing'], 'name_suffix': None, 'last_name': 'Leonardia', 'id': '01K5ST48TPN29WCAX9H2EYPNSY', 'middle_name': 'R', 'first_name': 'Evelio'}]"
01K6D891MXAHSXZRSJG1TBKRAZ,bill,HB,HBN-06501,6501,16,,,AN ACT MANDATING ALL PENAL INSTITUTIONS TO IMPLEMENT A VOCATIONAL EDUCATION AND TRAINING PROGRAM FOR PRISONERS AND APPROPRIATING FUNDS THEREFOR,,2016-04-14,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_16/HB06501.pdf'],"[{'aliases': ['Bing'], 'name_suffix': None, 'last_name': 'Leonardia', 'id': '01K5ST48TPN29WCAX9H2EYPNSY', 'middle_name': 'R', 'first_name': 'Evelio'}]"
01K6D891MXAHSXZRSJG1TBKRB0,bill,HB,HBN-06502,6502,16,,,AN ACT DECLARING EVERY 18TH OF JANUARY OF EACH YEAR AS 'NATIONAL KASAMBAHAY DAY',,2016-04-14,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_16/HB06502.pdf'],"[{'aliases': ['Bing'], 'name_suffix': None, 'last_name': 'Leonardia', 'id': '01K5ST48TPN29WCAX9H2EYPNSY', 'middle_name': 'R', 'first_name': 'Evelio'}]"
01K6D891MXAHSXZRSJG1TBKRB1,bill,HB,HBN-06503,6503,16,,,AN ACT DECLARING EVERY 20TH OF DECEMBER OF EACH YEAR AS 'OVERSEAS FILIPINO WORKERS' (OFW) DAY,,2016-04-14,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_16/HB06503.pdf'],"[{'aliases': ['Bing'], 'name_suffix': None, 'last_name': 'Leonardia', 'id': '01K5ST48TPN29WCAX9H2EYPNSY', 'middle_name': 'R', 'first_name': 'Evelio'}]"
01K6D891MXAHSXZRSJG1TBKRB2,bill,HB,HBN-06504,6504,16,,,AN ACT ESTABLISHING AN ENHANCE PROGRAM TO COUNTER ABSENTEEISM IN STUDENTS IN PRIMARY AND SECONDARY LEVEL OF EDUCATION,,2016-04-14,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_16/HB06504.pdf'],"[{'aliases': ['Bing'], 'name_suffix': None, 'last_name': 'Leonardia', 'id': '01K5ST48TPN29WCAX9H2EYPNSY', 'middle_name': 'R', 'first_name': 'Evelio'}]"
01K6D891MXAHSXZRSJG1TBKRB3,bill,HB,HBN-06505,6505,16,,,"AN ACT ESTABLISHING SPECIAL LANES AND PROVIDING MECHANISM IN CROSSING THE STREET FOR PERSONS WITH DISABILITIES, SENIOR CITIZENS AND PREGNANT WOMEN",,2016-04-14,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_16/HB06505.pdf'],"[{'aliases': ['Bing'], 'name_suffix': None, 'last_name': 'Leonardia', 'id': '01K5ST48TPN29WCAX9H2EYPNSY', 'middle_name': 'R', 'first_name': 'Evelio'}]"
01K6D891MXAHSXZRSJG1TBKRB4,bill,HB,HBN-06506,6506,16,,,AN ACT GIVING SPECIAL ASSISTANCE AND BENEFITS TO SEASONAL FARM WORKERS,,2016-04-14,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_16/HB06506.pdf'],"[{'aliases': ['Bing'], 'name_suffix': None, 'last_name': 'Leonardia', 'id': '01K5ST48TPN29WCAX9H2EYPNSY', 'middle_name': 'R', 'first_name': 'Evelio'}]"
01K6D891MXAHSXZRSJG1TBKRB5,bill,HB,HBN-06507,6507,16,,,"AN ACT TO IMPROVE CONDITIONS IN PRISONS AND OTHER DETENTION FACILITIES, APPROPRIATING FUNDS THEREFOR, AND FOR OTHER PURPOSES",,2016-04-14,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_16/HB06507.pdf'],"[{'aliases': ['Bing'], 'name_suffix': None, 'last_name': 'Leonardia', 'id': '01K5ST48TPN29WCAX9H2EYPNSY', 'middle_name': 'R', 'first_name': 'Evelio'}]"
01K6D891MY8MJGADVG2J57WGV8,bill,HB,HBN-06508,6508,16,,,"AN ACT AMENDING ARTICLE 1755 OF REPUBLIC ACT NO. 386, AS AMENDED, OTHERWISE KNOWN AS THE CIVIL CODE OF THE PHILIPPINES TO INCLUDE AND COVER OPERATORS AND/OR OWNERS OF TRANSPORT TERMINALS IN THEIR EXERCISE OF EXTRA-ORDINARY DILIGENCE IN PROVIDING CARE AND SAFETY TO PASSENGERS/TRAVELLERS OR ANY PERSON IN THEIR PREMISES",,2016-04-14,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_16/HB06508.pdf'],"[{'aliases': ['Bing'], 'name_suffix': None, 'last_name': 'Leonardia', 'id': '01K5ST48TPN29WCAX9H2EYPNSY', 'middle_name': 'R', 'first_name': 'Evelio'}]"
01K6D891MY8MJGADVG2J57WGV9,bill,HB,HBN-06509,6509,16,,,AN ACT REQUIRING PUBLIC AND PRIVATE ELEMENTARY SCHOOLS TO HOLD A FAMILY DAY AT LEAST ONCE EVERY SEMESTER,,2016-04-14,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_16/HB06509.pdf'],"[{'aliases': ['Bing'], 'name_suffix': None, 'last_name': 'Leonardia', 'id': '01K5ST48TPN29WCAX9H2EYPNSY', 'middle_name': 'R', 'first_name': 'Evelio'}]"
01K6D891MY8MJGADVG2J57WGVA,bill,HB,HBN-06510,6510,16,,,"AN ACT MANDATING THE INSTALLATION OF HIGH-SPEED WIRELESS BROADBAND CONNECTION IN ALL LOCAL GOVERNMENT OFFICES, SECONDARY SCHOOLS, AND TERTIARY SCHOOLS, COLLEGES, AND UNIVERSITIES NATIONWIDE, ALLOWING FREE INTERNET ACCESS TO THE PUBLIC, AND PROVIDING FUNDS THEREFOR",,2016-04-14,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_16/HB06510.pdf'],"[{'aliases': ['Bebot'], 'name_suffix': None, 'last_name': 'Abellanosa', 'id': '01K5ST3ZRZ76ACPP51MMDQRCA7', 'middle_name': 'Abellana', 'first_name': 'Rodrigo'}]"
01K6D891MPYEG0R4F1P75CTT2T,bill,HB,HBN-06497,6497,16,,,AN ACT CREATING A NEW DISTRICT ENGINEERING OFFICE IN THE THIRD LEGISLATIVE DISTRICT OF THE PROVINCE OF ZAMBOANGA DEL NORTE AND APPROPRIATING FUNDS THEREFOR,,2016-04-13,National,[],,,[],"[{'aliases': None, 'name_suffix': None, 'last_name': 'Amatong', 'id': '01K5ST40N819M2R38HGPSTRB5Z', 'middle_name': 'Sybico', 'first_name': 'Isagani'}]"
01K6D891MPYEG0R4F1P75CTT2V,bill,HB,HBN-06498,6498,16,,,"AN ACT RENAMING GOVERNOR'S DRIVE, STRETCHING FROM SORO-SORO BRIDGE IN BINAN, LAGUNA TRAVERSING CARMONA NAIC AND TERNATE, CAVITE, AS JUANITO R. REMULLA, SR. ROAD",,2016-04-13,National,[],,,[],"[{'aliases': ['Jon-Jon'], 'name_suffix': 'IV', 'last_name': 'Ferrer', 'id': '01K5ST46B4R8AS2QRRW2W4A7G3', 'middle_name': 'A', 'first_name': 'Luis'}]"
01K6D891MPYEG0R4F1P75CTT2S,bill,HB,HBN-06496,6496,16,,,AN ACT REGULATING THE WORK SCHEDULE AND OTHER TERMS OF ENGAGEMENT GOVERNING CINEMA/RADIO/TV/THEATER AND OTHER MEDIA PERSONNEL WHO ARE COVERED BY A SERVICE OR TALENT CONTRACT AND PROVIDING PENALTIES FOR VIOLATIONS THEREOF AND FOR OTHER PURPOSES,,2016-04-12,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_16/HB06496.pdf'],"[{'aliases': ['Winnie'], 'name_suffix': None, 'last_name': 'Castelo', 'id': '01K5ST438NRJ1T8FA5N6QSBVWY', 'middle_name': '', 'first_name': 'Winston'}]"
01K6D891MPYEG0R4F1P75CTT2R,bill,HB,HBN-06495,6495,16,,,"AN ACT RESETTING THE 2016 BARANGAY ELECTIONS TO THE LAST MONDAY OF OCTOBER 2018, AND EVERY FIVE YEARS THEREAFTER, AND SETTING THE TERM OF OFFICE OF ELECTED BARANGAY AND SANGGUNIANG KABATAAN OFFICIALS TO FIVE YEARS",,2016-04-04,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_16/HB06495.pdf'],"[{'aliases': ['Jerry'], 'name_suffix': None, 'last_name': 'Treñas', 'id': '01K5ST4FDBW0Z9RMSPGDE3JMET', 'middle_name': 'Perez', 'first_name': 'Buenaventura Geronimo'}]"
01K6D891MNRWPJJPNXSS648YBG,bill,HB,HBN-06487,6487,16,,,AN ACT PROVIDING FOR THE CONSTRUCTION OF A MULTI-PURPOSE GYM IN ALL MUNICIPALITIES AND CITIES TO SERVE AS EVACUATION CENTERS DURING TIMES OF CALAMITY OR DISASTER AND APPROPRIATING FUNDS THEREFOR,,2016-03-21,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_16/HB06487.pdf'],"[{'aliases': None, 'name_suffix': 'III', 'last_name': 'Vargas', 'id': '01K5ST4FW7543EG501NWTE1FSP', 'middle_name': 'Dumlao', 'first_name': 'Alfred Paolo'}]"
01K6D891MNRWPJJPNXSS648YBH,bill,HB,HBN-06488,6488,16,,,AN ACT GRANTING PUBLIC ELEMENTARY SCHOOL STUDENTS FREE ADMISSION TO ALL PUBLIC MUSEUMS AND NATIONAL HISTORICAL SHRINES AND LANDMARKS,,2016-03-21,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_16/HB06488.pdf'],"[{'aliases': None, 'name_suffix': 'III', 'last_name': 'Vargas', 'id': '01K5ST4FW7543EG501NWTE1FSP', 'middle_name': 'Dumlao', 'first_name': 'Alfred Paolo'}]"
01K6D891MNRWPJJPNXSS648YBJ,bill,HB,HBN-06489,6489,16,,,AN ACT ASSIGNING ONE REGISTERED NURSE FOR EVERY PUBLIC SCHOOL IN THE PHILIPPINES,,2016-03-21,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_16/HB06489.pdf'],"[{'aliases': None, 'name_suffix': 'III', 'last_name': 'Vargas', 'id': '01K5ST4FW7543EG501NWTE1FSP', 'middle_name': 'Dumlao', 'first_name': 'Alfred Paolo'}]"
01K6D891MNRWPJJPNXSS648YBK,bill,HB,HBN-06490,6490,16,,,"AN ACT IMPOSING STIFFER PENALTIES FOR THE STEALING OR VANDALIZING OF GOVERNMENT ROAD SIGNS AND OTHER RISK REDUCTION DEVICES, ACCESSORIES AND OTHER FACILITIES AND FOR OTHER PURPOSES",,2016-03-21,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_16/HB06490.pdf'],"[{'aliases': None, 'name_suffix': 'III', 'last_name': 'Vargas', 'id': '01K5ST4FW7543EG501NWTE1FSP', 'middle_name': 'Dumlao', 'first_name': 'Alfred Paolo'}]"
01K6D891MPYEG0R4F1P75CTT2M,bill,HB,HBN-06491,6491,16,,,"AN ACT PROHIBITING THE SALE OF TIRES AGED OVER SIX YEARS AND REQUIRING THE STATING OF MANUFACTURE DATE, AND THE MANDATORY POSTING OF THE DANGERS OF AGED TIRES AT THE POINT OF SALE",,2016-03-21,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_16/HB06491.pdf'],"[{'aliases': None, 'name_suffix': 'III', 'last_name': 'Vargas', 'id': '01K5ST4FW7543EG501NWTE1FSP', 'middle_name': 'Dumlao', 'first_name': 'Alfred Paolo'}]"
01K6D891MZPRFXWWSX2E6YK3F0,bill,HB,HBN-06531,6531,16,,,"AN ACT MANDATING THE ESTABLISHMENT AND MAINTENANCE OF A RAINWATER HARVESTING FACILITY IN ALL NEW INSTITUTIONAL, COMMERCIAL, AND RESIDENTIAL DEVELOPMENT PROJECTS IN METRO MANILA",,2016-06-13,National,[],,,[],"[{'aliases': ['Winnie'], 'name_suffix': None, 'last_name': 'Castelo', 'id': '01K5ST438NRJ1T8FA5N6QSBVWY', 'middle_name': '', 'first_name': 'Winston'}]"
01K6D891MZPRFXWWSX2E6YK3EZ,bill,HB,HBN-06530,6530,16,,,"AN ACT AUTHORIZING THE CONDONATION OF INTEREST PAYMENTS AND ALL SURCHARGES ON THE OUTSTANDING ACCOUNT INCURRED BY NORTHERN SAMAR ELECTRIC COOPERATIVE, INC. (NORSAMELCO) PAYABLE TO THE POWER SECTOR ASSETS AND LIABILITIES MANAGEMENT CORPORATION (PSALM)",,2016-06-08,National,[],,,[],"[{'aliases': ['Boy'], 'name_suffix': None, 'last_name': 'Abayon', 'id': '01K5ST3ZQM30KKZ011CVN6XFQH', 'middle_name': 'C', 'first_name': 'Harlin'}]"
01K6D891MY8MJGADVG2J57WGVG,bill,HB,HBN-06516,6516,16,,,AN ACT PROVIDING FOR DRIVER'S REST AREA IN LOCAL GOVERNMENT UNITS AND APPROPRIATING FUNDS THEREFOR,,2016-06-06,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_16/HB06516.pdf'],"[{'aliases': ['Bing'], 'name_suffix': None, 'last_name': 'Leonardia', 'id': '01K5ST48TPN29WCAX9H2EYPNSY', 'middle_name': 'R', 'first_name': 'Evelio'}]"
01K6D891MY8MJGADVG2J57WGVH,bill,HB,HBN-06517,6517,16,,,AN ACT CREATING PUBLIC URINALS IN THE LOCAL GOVERNMENT UNITS (LGUs) AND APPROPRIATING FUNDS THEREFORE,,2016-06-06,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_16/HB06517.pdf'],"[{'aliases': ['Bing'], 'name_suffix': None, 'last_name': 'Leonardia', 'id': '01K5ST48TPN29WCAX9H2EYPNSY', 'middle_name': 'R', 'first_name': 'Evelio'}]"
01K6D891MY8MJGADVG2J57WGVJ,bill,HB,HBN-06518,6518,16,,,AN ACT PENALIZING DETENTION PRISONERS WHO SHALL ABSCOND DURING PENDENCY OF THE CASE,,2016-06-06,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_16/HB06518.pdf'],"[{'aliases': ['Bing'], 'name_suffix': None, 'last_name': 'Leonardia', 'id': '01K5ST48TPN29WCAX9H2EYPNSY', 'middle_name': 'R', 'first_name': 'Evelio'}]"
01K6D891MZPRFXWWSX2E6YK3EP,bill,HB,HBN-06519,6519,16,,,AN ACT ESTABLISHING A COMMITTEE ON RESCUE OPERATIONS OF STREET CHILDREN,,2016-06-06,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_16/HB06519.pdf'],"[{'aliases': ['Bing'], 'name_suffix': None, 'last_name': 'Leonardia', 'id': '01K5ST48TPN29WCAX9H2EYPNSY', 'middle_name': 'R', 'first_name': 'Evelio'}]"
01K6D891MZPRFXWWSX2E6YK3EQ,bill,HB,HBN-06520,6520,16,,,"AN ACT ESTABLISHING EDUCATIONAL FACILITIES AND CONSTRUCTING CLASSROOMS FOR EMILIANO LIZARES NATIONAL HIGH SCHOOL, APPROPRIATING FUNDS THEREFOR",,2016-06-06,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_16/HB06520.pdf'],"[{'aliases': ['Bing'], 'name_suffix': None, 'last_name': 'Leonardia', 'id': '01K5ST48TPN29WCAX9H2EYPNSY', 'middle_name': 'R', 'first_name': 'Evelio'}]"
01K6D891MZPRFXWWSX2E6YK3ER,bill,HB,HBN-06521,6521,16,,,AN ACT REQUIRING GOVERNMENT OFFICES AND GOVERNMENT-OWNED OR -CONTROLLED CORPORATION IN THE CITY OF BACOLOD TO ALLOCATE AT LEAST TWENTY PERCENT (20%) OF THEIR ENERGY REQUIREMENTS TO SOLAR ENERGY AND MANDATING THE SAME TO INSTALL SOLAR PANELS UNTO THEIR BUILDINGS,,2016-06-06,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_16/HB06521.pdf'],"[{'aliases': ['Bing'], 'name_suffix': None, 'last_name': 'Leonardia', 'id': '01K5ST48TPN29WCAX9H2EYPNSY', 'middle_name': 'R', 'first_name': 'Evelio'}]"
01K6D891MZPRFXWWSX2E6YK3ES,bill,HB,HBN-06522,6522,16,,,AN ACT DECLARING EVERY 23RD OF APRIL OF EACH YEAR AS NATIONAL READING DAY,,2016-06-06,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_16/HB06522.pdf'],"[{'aliases': ['Bing'], 'name_suffix': None, 'last_name': 'Leonardia', 'id': '01K5ST48TPN29WCAX9H2EYPNSY', 'middle_name': 'R', 'first_name': 'Evelio'}]"
01K6D891MZPRFXWWSX2E6YK3ET,bill,HB,HBN-06523,6523,16,,,AN ACT DECLARING EVERY 17TH OF MAY OF EACH YEAR AS NATIONAL COMMUNICATION TECHNOLOGY AND INFORMATION DAY,,2016-06-06,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_16/HB06523.pdf'],"[{'aliases': ['Bing'], 'name_suffix': None, 'last_name': 'Leonardia', 'id': '01K5ST48TPN29WCAX9H2EYPNSY', 'middle_name': 'R', 'first_name': 'Evelio'}]"
01K6D891MZPRFXWWSX2E6YK3EV,bill,HB,HBN-06524,6524,16,,,"AN ACT PROHIBITING URINATION AND DEFECATION IN PUBLIC PLACES, APPROPRIATING FUNDS THEREFOR, AND FOR OTHER PURPOSES",,2016-06-06,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_16/HB06524.pdf'],"[{'aliases': ['Bing'], 'name_suffix': None, 'last_name': 'Leonardia', 'id': '01K5ST48TPN29WCAX9H2EYPNSY', 'middle_name': 'R', 'first_name': 'Evelio'}]"
01K6D891MZPRFXWWSX2E6YK3EW,bill,HB,HBN-06525,6525,16,,,AN ACT DECLARING EVERY 2ND DAY OF MAY OF EACH YEAR AS 'BAYANIHAN' DAY,,2016-06-06,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_16/HB06525.pdf'],"[{'aliases': ['Bing'], 'name_suffix': None, 'last_name': 'Leonardia', 'id': '01K5ST48TPN29WCAX9H2EYPNSY', 'middle_name': 'R', 'first_name': 'Evelio'}]"
01K6D891MZPRFXWWSX2E6YK3EX,bill,HB,HBN-06526,6526,16,,,"AN ACT PENALIZING LOADING AND UNLOADING OF PASSENGERS IN ARBITRARY PLACES, APPROPRIATING FUNDS THEREFOR, AND FOR OTHER PURPOSES",,2016-06-06,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_16/HB06526.pdf'],"[{'aliases': ['Bing'], 'name_suffix': None, 'last_name': 'Leonardia', 'id': '01K5ST48TPN29WCAX9H2EYPNSY', 'middle_name': 'R', 'first_name': 'Evelio'}]"
01K6D891MZPRFXWWSX2E6YK3EY,bill,HB,HBN-06527,6527,16,,,"AN ACT PROVIDING FOR FREE HOSPITAL COVERAGE AND DISCOUNT ON OUTPATIENT EXPENSES FOR ALL SENIOR CITIZENS, AMENDING FOR THE PURPOSE REPUBLIC ACT NO. 7432, AS AMENDED BY REPUBLIC ACT NO. 10645, AND REPUBLIC ACT NO. 9994, OTHERWISE KNOWN AS THE 'EXPANDED SENIOR CITIZENS ACT OF 2010'",,2016-06-06,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_16/HB06527.pdf'],"[{'aliases': ['Bing'], 'name_suffix': None, 'last_name': 'Leonardia', 'id': '01K5ST48TPN29WCAX9H2EYPNSY', 'middle_name': 'R', 'first_name': 'Evelio'}]"
01K6D891MY8MJGADVG2J57WGVF,bill,HB,HBN-06515,6515,16,,,"AN ACT STRENGTHENING SUSTAINABLE AGRICULTURE AND ENHANCING SUPPORT FOR SMALL ORGANIC FARMERS, AMENDING FOR THE PURPOSE CERTAIN SECTIONS OF RA 10068 OR THE ORGANIC AGRICULTURE ACT OF 2010",,2016-05-25,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_16/HB06515.pdf'],"[{'aliases': ['Ka Pando'], 'name_suffix': None, 'last_name': 'Hicap', 'id': '01K5ST4818Q44GSV483XJQNTE1', 'middle_name': 'L', 'first_name': 'Fernando'}]"
01K6D891MY8MJGADVG2J57WGVE,bill,HB,HBN-06514,6514,16,,,AN ACT INSTITUTIONALIZING THE PHILIPPINE HUMAN RESOURCES FOR HEALTH NETWORK,,2016-05-23,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_16/HB06514.pdf'],"[{'aliases': None, 'name_suffix': None, 'last_name': 'Fuentebella', 'id': '01K5ST46MAFNDVW4WTZJ2PQFTW', 'middle_name': 'B', 'first_name': 'Felix William'}]"
01K6D891MY8MJGADVG2J57WGVD,bill,HB,HBN-06513,6513,16,,,AN ACT PROHIBITING THE DEMAND OF DEPOSITS OR ADVANCE PAYMENTS FOR THE CONFINEMENT OR TREATMENT OF PATIENTS IN HOSPITALS AND MEDICAL CLINICS IN EMERGENCY AND SERIOUS CASES AND THE DETENTION OF PATIENTS IN HOSPITALS FOR NONPAYMENT OF HOSPITAL BILLS OR MEDICAL EXPENSES,,2016-04-27,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_16/HB06513.pdf'],"[{'aliases': None, 'name_suffix': None, 'last_name': 'Revilla', 'id': '01K5ST4A2JFND1Y7SPTDSZZJF4', 'middle_name': None, 'first_name': 'Lani'}]"
01K6D891MY8MJGADVG2J57WGVC,bill,HB,HBN-06512,6512,16,,,AN ACT GRANTING PHILIPPINE CITIZENSHIP TO PAUL GERHARD SCHAFER,,2016-04-25,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_16/HB06512.pdf'],"[{'aliases': None, 'name_suffix': None, 'last_name': 'Rodriguez', 'id': '01K5ST4CK028FZWCDJTV5H1R2W', 'middle_name': 'Bautista', 'first_name': 'Rufus'}]"
01K6D891MY8MJGADVG2J57WGVB,bill,HB,HBN-06511,6511,16,,,"AN ACT MANDATING THE DONATION OF ALL SURPLUS OR LEFT OVER BUT STILL EDIBLE FOODS TO CHARITABLE INSTITUTIONS AND FOUNDATIONS BY ALL RESTAURANTS, HOTELS, SUPERMARKETS, FAST FOOD CHAINS AND OTHER SIMILAR FOOD ESTABLISHMENTS AND PROVIDING PENALTIES FOR VIOLATION THEREOF",,2016-04-21,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_16/HB06511.pdf'],"[{'aliases': ['Abet'], 'name_suffix': None, 'last_name': 'Ty-Delgado', 'id': '01K5ST4FM43KP3PG5MKD82HRTP', 'middle_name': 'Elizabeth', 'first_name': 'Mary'}]"
01K6D891MPYEG0R4F1P75CTT2W,bill,HB,HBN-06499,6499,16,,,AN ACT ESTABLISHING ENVIRONMENTAL AWARENESS AND TRAINING IN PRIMARY AND SECONDARY EDUCATION,,2016-04-14,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_16/HB06499.pdf'],"[{'aliases': ['Bing'], 'name_suffix': None, 'last_name': 'Leonardia', 'id': '01K5ST48TPN29WCAX9H2EYPNSY', 'middle_name': 'R', 'first_name': 'Evelio'}]"
01K6D891MKWSJHX30FXCRMSV4H,bill,HB,HBN-06466,6466,16,,,"AN ACT REQUIRING LIVE TELEVISED COVERAGE OF THE PLENARY SESSIONS AND COMMITTEE HEARINGS OF THE SENATE AND HOUSE OF REPRESENTATIVES BY THE PEOPLE'S TELEVISION NETWORK (PTV-4), AMENDING FOR THE PURPOSE SECTION 9 OF REPUBLIC ACT NO. 7306, AS AMENDED, OTHERWISE KNOWN AS THE \""CHARTER OF THE PEOPLE'S TELEVISION NETWORK, INCORPORATED\""",,2016-02-16,National,[],,,[],"[{'aliases': None, 'name_suffix': 'Jr', 'last_name': 'Atienza', 'id': '01K5ST416AVKM0YYTGT694K21R', 'middle_name': 'L', 'first_name': 'Jose'}]"
01K6D891MKWSJHX30FXCRMSV4J,bill,HB,HBN-06467,6467,16,,,"AN ACT REQUIRING FULL DISCLOSURE OF INFORMATION ON FISCAL MANAGEMENT FROM ALL NATIONAL GOVERNMENT DEPARTMENTS, BUREAUS, OFFICES, AGENCIES AND OTHER INSTRUMENTALITIES, INCLUDING GOVERNMENT-OWNED OR CONTROLLED CORPORATIONS AND THEIR SUBSIDIARIES, AND LOCAL GOVERNMENT UNITS, AND PROVIDING PENALTIES FOR VIOLATION THEREOF",,2016-02-16,National,[],,,[],"[{'aliases': ['Leni'], 'name_suffix': None, 'last_name': 'Robredo', 'id': '01K5ST474AN097D6F3VTX4Q6C8', 'middle_name': 'Gerona', 'first_name': 'Maria Leonor'}]"
01K6D891MKWSJHX30FXCRMSV4K,bill,HB,HBN-06468,6468,16,,,"AN ACT DECLARING MANOK MANOK ISLAND IN THE MUNICIPALITY OF ESPERANZA, PROVINCE OF MASBATE AN ECOTOURISM SITE AND APPROPRIATING FUNDS THEREFOR",,2016-02-16,National,[],,,[],"[{'aliases': None, 'name_suffix': None, 'last_name': 'Lanete', 'id': '01K5ST48M9HJGHRSDP9N2J30ET', 'middle_name': 'S', 'first_name': 'Scott Davies'}]"
01K6D891MKWSJHX30FXCRMSV4M,bill,HB,HBN-06469,6469,16,,,"AN ACT DECLARING THE ISLAND OF BALANGINGI IN THE MUNICIPALITY OF PIO V. CORPUZ, PROVINCE OF MASBATE AN ECOTOURISM SITE AND APPROPRIATING FUNDS THEREFOR",,2016-02-16,National,[],,,[],"[{'aliases': None, 'name_suffix': None, 'last_name': 'Lanete', 'id': '01K5ST48M9HJGHRSDP9N2J30ET', 'middle_name': 'S', 'first_name': 'Scott Davies'}]"
01K6D891MJAQAS87CPT85ZAHXC,bill,HB,HBN-06457,6457,16,,,AN ACT REQUIRING MANDATORY SECURITY INSPECTION AND USE OF OTHER SAFETY MEASURES IN SHOPPING MALLS AND OTHER PUBLIC PLACES THROUGHOUT THE COUNTRY,,2016-02-15,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_16/HB06457.pdf'],"[{'aliases': None, 'name_suffix': 'III', 'last_name': 'Vargas', 'id': '01K5ST4FW7543EG501NWTE1FSP', 'middle_name': 'Dumlao', 'first_name': 'Alfred Paolo'}]"
01K6D891MJAQAS87CPT85ZAHXD,bill,HB,HBN-06458,6458,16,,,"AN ACT EXPANDING THE COMPOSITION OF LOCAL SCHOOL BOARDS, AMENDING FOR THE PURPOSE SECTION 98 OF REPUBLIC ACT NO. 7160, OTHERWISE KNOWN AS THE LOCAL GOVERNMENT CODE OF 1991, AS AMENDED, AND FOR OTHER PURPOSES",,2016-02-15,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_16/HB06458.pdf'],"[{'aliases': None, 'name_suffix': 'III', 'last_name': 'Vargas', 'id': '01K5ST4FW7543EG501NWTE1FSP', 'middle_name': 'Dumlao', 'first_name': 'Alfred Paolo'}]"
01K6D891MJAQAS87CPT85ZAHXE,bill,HB,HBN-06459,6459,16,,,AN ACT ESTABLISHING A NATIONAL VISION SCREENING PROGRAM FOR KINDERGARTEN PUPILS AND APPROPRIATING FUNDS THEREFOR,,2016-02-15,National,[],,,['https://docs.congress.hrep.online/legisdocs/basic_16/HB06459.pdf'],"[{'aliases': None, 'name_suffix': 'III', 'last_name': 'Vargas', 'id': '01K5ST4FW7543EG501NWTE1FSP', 'middle_name': 'Dumlao', 'first_name': 'Alfred Paolo'}]"
